item,org,date,quantity
69058316,40022636,2017-07-01,1605.0
69058316,40022636,2017-08-01,1928.0
69058316,40022636,2017-09-01,1489.0
69058316,40022636,2017-10-01,1747.0
69058316,40022636,2017-11-01,1941.0
69058316,40022636,2017-12-01,2086.0
69058316,40022636,2018-01-01,917.0
69058316,40022636,2018-02-01,1272.0
69058316,40022636,2018-03-01,1706.0
69058316,40022636,2018-04-01,905.0
69058316,40022636,2018-05-01,1236.0
69058316,40022636,2018-06-01,731.0
69058316,40022636,2018-07-01,1147.0
69058316,40022636,2018-08-01,1050.0
69058316,40022636,2018-09-01,1110.0
69058316,40022636,2018-10-01,960.0
69058316,40022636,2018-11-01,812.0
69058316,40022636,2018-12-01,998.0
69058316,40022636,2019-01-01,472.0
69058316,40022636,2019-02-01,734.0
69058316,40022636,2019-03-01,776.0
69058316,40022636,2019-04-01,662.0
69058316,40022636,2019-05-01,280.0
69058316,40022636,2019-06-01,839.0
69058316,40022636,2019-07-01,959.0
69058316,40022636,2019-08-01,1000.0
69058316,40022636,2019-09-01,945.0
69058316,40022636,2019-10-01,1502.0
69058316,40022636,2019-11-01,889.0
69058316,40022636,2019-12-01,164.0
69058316,40022636,2020-01-01,1257.0
69058316,40022636,2020-02-01,891.0
69058316,40022636,2020-03-01,1578.0
69058316,40022636,2020-04-01,420.0
69058316,40022636,2020-05-01,507.0
69058316,40022636,2020-06-01,597.0
69058316,40022636,2020-07-01,839.0
69058316,40022636,2020-08-01,664.0
69058316,40022636,2020-09-01,722.0
69058316,40022636,2020-10-01,702.0
69058316,40022636,2020-11-01,724.0
69058316,40022636,2020-12-01,588.0
69058316,40022636,2021-01-01,256.0
69058316,40022636,2021-02-01,774.0
69058316,42023714,2015-11-01,2239.0
69058316,42023714,2015-12-01,4216.0
69058316,42023714,2016-01-01,3120.0
69058316,42023714,2016-02-01,5513.0
69058316,42023714,2016-03-01,3901.0
69058316,42023714,2016-04-01,3988.0
69058316,42023714,2016-05-01,3741.0
69058316,42023714,2016-06-01,2956.0
69058316,42023714,2016-07-01,2572.0
69058316,42023714,2016-08-01,3131.0
69058316,42023714,2016-09-01,2045.0
69058316,42023714,2016-10-01,3468.0
69058316,42023714,2016-11-01,3285.0
69058316,42023714,2016-12-01,4859.0
69058316,42023714,2017-01-01,2477.0
69058316,42023714,2017-02-01,3083.0
69058316,42023714,2017-03-01,4118.0
69058316,42023714,2017-04-01,3903.0
69058316,42023714,2017-05-01,4717.0
69058316,42023714,2017-06-01,3871.0
69058316,42023714,2017-07-01,3237.0
69058316,42023714,2017-08-01,3135.0
69058316,42023714,2017-09-01,2390.0
69058316,42023714,2017-10-01,4178.0
69058316,42023714,2017-11-01,4774.0
69058316,42023714,2017-12-01,4926.0
69058316,42023714,2018-01-01,2399.0
69058316,42023714,2018-02-01,2634.0
69058316,42023714,2018-03-01,3566.0
69058316,42023714,2018-04-01,4441.0
69058316,42023714,2018-05-01,3603.0
69058316,42023714,2018-06-01,1951.0
69058316,42023714,2018-07-01,3258.0
69058316,42023714,2018-08-01,3221.0
69058316,42023714,2018-09-01,4104.0
69058316,42023714,2018-10-01,3964.0
69058316,42023714,2018-11-01,3675.0
69058316,42023714,2018-12-01,3757.0
69058316,42023714,2019-01-01,2352.0
69058316,42023714,2019-02-01,3107.0
69058316,42023714,2019-03-01,3740.0
69058316,42023714,2019-04-01,1649.0
69058316,42023714,2019-05-01,2639.0
69058316,42023714,2019-06-01,2113.0
69058316,42023714,2019-07-01,3274.0
69058316,42023714,2019-08-01,2097.0
69058316,42023714,2019-09-01,2533.0
69058316,42023714,2019-10-01,2084.0
69058316,42023714,2019-11-01,1228.0
69058316,42023714,2019-12-01,154.0
69058316,42023714,2020-01-01,3004.0
69058316,42023714,2020-02-01,2924.0
69058316,42023714,2020-03-01,3755.0
69058316,42023714,2020-04-01,2048.0
69058316,42023714,2020-05-01,1308.0
69058316,42023714,2020-06-01,2280.0
69058316,42023714,2020-07-01,2039.0
69058316,42023714,2020-08-01,2430.0
69058316,42023714,2020-09-01,1682.0
69058316,42023714,2020-10-01,1956.0
69058316,42023714,2020-11-01,1831.0
69058316,42023714,2020-12-01,2129.0
69058316,42023714,2021-01-01,841.0
69058316,42023714,2021-02-01,1959.0
102201027,1617388,2016-08-01,209.0
102201027,1617388,2016-09-01,3736.0
102201027,1617388,2016-10-01,1373.0
102201027,1617388,2016-11-01,2941.0
102201027,1617388,2016-12-01,3231.0
102201027,1617388,2017-01-01,1325.0
102201027,1617388,2017-02-01,5555.0
102201027,1617388,2017-03-01,2669.0
102201027,1617388,2017-04-01,5791.0
102201027,1617388,2017-05-01,3227.0
102201027,1617388,2017-06-01,3431.0
102201027,1617388,2017-07-01,6196.0
102201027,1617388,2017-08-01,4207.0
102201027,1617388,2017-09-01,7088.0
102201027,1617388,2017-10-01,4472.0
102201027,1617388,2017-11-01,6290.0
102201027,1617388,2017-12-01,5192.0
102201027,1617388,2018-01-01,3160.0
102201027,1617388,2018-02-01,4828.0
102201027,1617388,2018-03-01,3626.0
102201027,1617388,2018-04-01,5771.0
102201027,1617388,2018-05-01,5265.0
102201027,1617388,2018-06-01,3889.0
102201027,1617388,2018-07-01,5526.0
102201027,1617388,2018-08-01,3857.0
102201027,1617388,2018-09-01,6499.0
102201027,1617388,2018-10-01,4304.0
102201027,1617388,2018-11-01,5411.0
102201027,1617388,2018-12-01,4373.0
102201027,1617388,2019-01-01,3073.0
102201027,1617388,2019-02-01,4115.0
102201027,1617388,2019-03-01,4219.0
102201027,1617388,2019-04-01,6201.0
102201027,1617388,2019-05-01,5727.0
102201027,1617388,2019-06-01,4127.0
102201027,1617388,2019-07-01,3341.0
102201027,1617388,2019-08-01,5266.0
102201027,1617388,2019-09-01,6363.0
102201027,1617388,2019-10-01,6786.0
102201027,1617388,2019-11-01,3595.0
102201027,1617388,2019-12-01,6071.0
102201027,1617388,2020-01-01,2804.0
102201027,1617388,2020-02-01,3521.0
102201027,1617388,2020-03-01,4208.0
102201027,1617388,2020-04-01,3081.0
102201027,1617388,2020-05-01,4105.0
102201027,1617388,2020-06-01,7038.0
102201027,1617388,2020-07-01,3888.0
102201027,1617388,2020-08-01,3362.0
102201027,1617388,2020-09-01,5149.0
102201027,1617388,2020-10-01,5501.0
102201027,1617388,2020-11-01,3831.0
102201027,1617388,2020-12-01,7164.0
102201027,1617388,2021-01-01,3646.0
102201027,1617388,2021-02-01,3129.0
102201027,1619228,2016-08-01,36.0
102201027,1619228,2016-09-01,2121.0
102201027,1619228,2016-10-01,2752.0
102201027,1619228,2016-11-01,3844.0
102201027,1619228,2016-12-01,3830.0
102201027,1619228,2017-01-01,3148.0
102201027,1619228,2017-02-01,7175.0
102201027,1619228,2017-03-01,5236.0
102201027,1619228,2017-04-01,6939.0
102201027,1619228,2017-05-01,5754.0
102201027,1619228,2017-06-01,4952.0
102201027,1619228,2017-07-01,4584.0
102201027,1619228,2017-08-01,4360.0
102201027,1619228,2017-09-01,6638.0
102201027,1619228,2017-10-01,9042.0
102201027,1619228,2017-11-01,7693.0
102201027,1619228,2017-12-01,9517.0
102201027,1619228,2018-01-01,5469.0
102201027,1619228,2018-02-01,5710.0
102201027,1619228,2018-03-01,6564.0
102201027,1619228,2018-04-01,10235.0
102201027,1619228,2018-05-01,10309.0
102201027,1619228,2018-06-01,8643.0
102201027,1619228,2018-07-01,7238.0
102201027,1619228,2018-08-01,6906.0
102201027,1619228,2018-09-01,8235.0
102201027,1619228,2018-10-01,7420.0
102201027,1619228,2018-11-01,6555.0
102201027,1619228,2018-12-01,6855.0
102201027,1619228,2019-01-01,4132.0
102201027,1619228,2019-02-01,7616.0
102201027,1619228,2019-03-01,8525.0
102201027,1619228,2019-04-01,9572.0
102201027,1619228,2019-05-01,7762.0
102201027,1619228,2019-06-01,6107.0
102201027,1619228,2019-07-01,5722.0
102201027,1619228,2019-08-01,7018.0
102201027,1619228,2019-09-01,6757.0
102201027,1619228,2019-10-01,5351.0
102201027,1619228,2019-11-01,5234.0
102201027,1619228,2019-12-01,5633.0
102201027,1619228,2020-01-01,3619.0
102201027,1619228,2020-02-01,4213.0
102201027,1619228,2020-03-01,8782.0
102201027,1619228,2020-04-01,6579.0
102201027,1619228,2020-05-01,8094.0
102201027,1619228,2020-06-01,6806.0
102201027,1619228,2020-07-01,5959.0
102201027,1619228,2020-08-01,4891.0
102201027,1619228,2020-09-01,4902.0
102201027,1619228,2020-10-01,5072.0
102201027,1619228,2020-11-01,3920.0
102201027,1619228,2020-12-01,5106.0
102201027,1619228,2021-01-01,2608.0
102201027,1619228,2021-02-01,3813.0
102201027,40022636,2016-08-01,321.0
102201027,40022636,2016-09-01,579.0
102201027,40022636,2016-10-01,322.0
102201027,40022636,2016-11-01,614.0
102201027,40022636,2016-12-01,1648.0
102201027,40022636,2017-01-01,1085.0
102201027,40022636,2017-02-01,1432.0
102201027,40022636,2017-03-01,1390.0
102201027,40022636,2017-04-01,1794.0
102201027,40022636,2017-05-01,1780.0
102201027,40022636,2017-06-01,1497.0
102201027,40022636,2017-07-01,3444.0
102201027,40022636,2017-08-01,2964.0
102201027,40022636,2017-09-01,2905.0
102201027,40022636,2017-10-01,3898.0
102201027,40022636,2017-11-01,3007.0
102201027,40022636,2017-12-01,2923.0
102201027,40022636,2018-01-01,2333.0
102201027,40022636,2018-02-01,2267.0
102201027,40022636,2018-03-01,2088.0
102201027,40022636,2018-04-01,2092.0
102201027,40022636,2018-05-01,3732.0
102201027,40022636,2018-06-01,1832.0
102201027,40022636,2018-07-01,3166.0
102201027,40022636,2018-08-01,2475.0
102201027,40022636,2018-09-01,2628.0
102201027,40022636,2018-10-01,2830.0
102201027,40022636,2018-11-01,1845.0
102201027,40022636,2018-12-01,2172.0
102201027,40022636,2019-01-01,1702.0
102201027,40022636,2019-02-01,2084.0
102201027,40022636,2019-03-01,3089.0
102201027,40022636,2019-04-01,2611.0
102201027,40022636,2019-05-01,3177.0
102201027,40022636,2019-06-01,1898.0
102201027,40022636,2019-07-01,2523.0
102201027,40022636,2019-08-01,2805.0
102201027,40022636,2019-09-01,2047.0
102201027,40022636,2019-10-01,3092.0
102201027,40022636,2019-11-01,1962.0
102201027,40022636,2019-12-01,1978.0
102201027,40022636,2020-01-01,2404.0
102201027,40022636,2020-02-01,1412.0
102201027,40022636,2020-03-01,2265.0
102201027,40022636,2020-04-01,3132.0
102201027,40022636,2020-05-01,1333.0
102201027,40022636,2020-06-01,2344.0
102201027,40022636,2020-07-01,2321.0
102201027,40022636,2020-08-01,1825.0
102201027,40022636,2020-09-01,2179.0
102201027,40022636,2020-10-01,1812.0
102201027,40022636,2020-11-01,1425.0
102201027,40022636,2020-12-01,2046.0
102201027,40022636,2021-01-01,1709.0
102201027,40022636,2021-02-01,2369.0
102201027,42023714,2016-08-01,973.0
102201027,42023714,2016-09-01,2766.0
102201027,42023714,2016-10-01,1839.0
102201027,42023714,2016-11-01,3110.0
102201027,42023714,2016-12-01,5372.0
102201027,42023714,2017-01-01,3191.0
102201027,42023714,2017-02-01,7468.0
102201027,42023714,2017-03-01,5637.0
102201027,42023714,2017-04-01,9266.0
102201027,42023714,2017-05-01,9056.0
102201027,42023714,2017-06-01,4566.0
102201027,42023714,2017-07-01,7794.0
102201027,42023714,2017-08-01,6576.0
102201027,42023714,2017-09-01,9961.0
102201027,42023714,2017-10-01,11120.0
102201027,42023714,2017-11-01,10015.0
102201027,42023714,2017-12-01,9466.0
102201027,42023714,2018-01-01,7457.0
102201027,42023714,2018-02-01,7586.0
102201027,42023714,2018-03-01,5139.0
102201027,42023714,2018-04-01,11553.0
102201027,42023714,2018-05-01,17613.0
102201027,42023714,2018-06-01,6554.0
102201027,42023714,2018-07-01,6880.0
102201027,42023714,2018-08-01,7843.0
102201027,42023714,2018-09-01,13603.0
102201027,42023714,2018-10-01,7005.0
102201027,42023714,2018-11-01,7523.0
102201027,42023714,2018-12-01,9523.0
102201027,42023714,2019-01-01,6225.0
102201027,42023714,2019-02-01,10048.0
102201027,42023714,2019-03-01,13870.0
102201027,42023714,2019-04-01,12089.0
102201027,42023714,2019-05-01,9667.0
102201027,42023714,2019-06-01,7528.0
102201027,42023714,2019-07-01,6857.0
102201027,42023714,2019-08-01,8570.0
102201027,42023714,2019-09-01,12341.0
102201027,42023714,2019-10-01,7801.0
102201027,42023714,2019-11-01,7697.0
102201027,42023714,2019-12-01,11338.0
102201027,42023714,2020-01-01,7660.0
102201027,42023714,2020-02-01,7528.0
102201027,42023714,2020-03-01,11991.0
102201027,42023714,2020-04-01,11064.0
102201027,42023714,2020-05-01,7294.0
102201027,42023714,2020-06-01,6092.0
102201027,42023714,2020-07-01,9352.0
102201027,42023714,2020-08-01,5000.0
102201027,42023714,2020-09-01,8644.0
102201027,42023714,2020-10-01,7576.0
102201027,42023714,2020-11-01,5654.0
102201027,42023714,2020-12-01,8741.0
102201027,42023714,2021-01-01,6144.0
102201027,42023714,2021-02-01,8807.0
103264090,1617388,2016-10-01,523.0
103264090,1617388,2016-11-01,3230.0
103264090,1617388,2016-12-01,2960.0
103264090,1617388,2017-01-01,1505.0
103264090,1617388,2017-02-01,5759.0
103264090,1617388,2017-03-01,2106.0
103264090,1617388,2017-04-01,5054.0
103264090,1617388,2017-05-01,2756.0
103264090,1617388,2017-06-01,4313.0
103264090,1617388,2017-07-01,5435.0
103264090,1617388,2017-08-01,4468.0
103264090,1617388,2017-09-01,7053.0
103264090,1617388,2017-10-01,4462.0
103264090,1617388,2017-11-01,5709.0
103264090,1617388,2017-12-01,5135.0
103264090,1617388,2018-01-01,3079.0
103264090,1617388,2018-02-01,4146.0
103264090,1617388,2018-03-01,4247.0
103264090,1617388,2018-04-01,5661.0
103264090,1617388,2018-05-01,6445.0
103264090,1617388,2018-06-01,4031.0
103264090,1617388,2018-07-01,5360.0
103264090,1617388,2018-08-01,3286.0
103264090,1617388,2018-09-01,6358.0
103264090,1617388,2018-10-01,5130.0
103264090,1617388,2018-11-01,5158.0
103264090,1617388,2018-12-01,4992.0
103264090,1617388,2019-01-01,2684.0
103264090,1617388,2019-02-01,3985.0
103264090,1617388,2019-03-01,5378.0
103264090,1617388,2019-04-01,6258.0
103264090,1617388,2019-05-01,5630.0
103264090,1617388,2019-06-01,3889.0
103264090,1617388,2019-07-01,4170.0
103264090,1617388,2019-08-01,4253.0
103264090,1617388,2019-09-01,5567.0
103264090,1617388,2019-10-01,5976.0
103264090,1617388,2019-11-01,3534.0
103264090,1617388,2019-12-01,5204.0
103264090,1617388,2020-01-01,2580.0
103264090,1617388,2020-02-01,3464.0
103264090,1617388,2020-03-01,4131.0
103264090,1617388,2020-04-01,3074.0
103264090,1617388,2020-05-01,4456.0
103264090,1617388,2020-06-01,7228.0
103264090,1617388,2020-07-01,3653.0
103264090,1617388,2020-08-01,3948.0
103264090,1617388,2020-09-01,5377.0
103264090,1617388,2020-10-01,5890.0
103264090,1617388,2020-11-01,3564.0
103264090,1617388,2020-12-01,7315.0
103264090,1617388,2021-01-01,3891.0
103264090,1617388,2021-02-01,4078.0
103264090,1619228,2016-10-01,1706.0
103264090,1619228,2016-11-01,3777.0
103264090,1619228,2016-12-01,4132.0
103264090,1619228,2017-01-01,3027.0
103264090,1619228,2017-02-01,7322.0
103264090,1619228,2017-03-01,5885.0
103264090,1619228,2017-04-01,7190.0
103264090,1619228,2017-05-01,5919.0
103264090,1619228,2017-06-01,5853.0
103264090,1619228,2017-07-01,4575.0
103264090,1619228,2017-08-01,4640.0
103264090,1619228,2017-09-01,6810.0
103264090,1619228,2017-10-01,9998.0
103264090,1619228,2017-11-01,6527.0
103264090,1619228,2017-12-01,10146.0
103264090,1619228,2018-01-01,5682.0
103264090,1619228,2018-02-01,5385.0
103264090,1619228,2018-03-01,7690.0
103264090,1619228,2018-04-01,8669.0
103264090,1619228,2018-05-01,11368.0
103264090,1619228,2018-06-01,8104.0
103264090,1619228,2018-07-01,5559.0
103264090,1619228,2018-08-01,8286.0
103264090,1619228,2018-09-01,6949.0
103264090,1619228,2018-10-01,5813.0
103264090,1619228,2018-11-01,5665.0
103264090,1619228,2018-12-01,6928.0
103264090,1619228,2019-01-01,4082.0
103264090,1619228,2019-02-01,9264.0
103264090,1619228,2019-03-01,7207.0
103264090,1619228,2019-04-01,10685.0
103264090,1619228,2019-05-01,7387.0
103264090,1619228,2019-06-01,5740.0
103264090,1619228,2019-07-01,6723.0
103264090,1619228,2019-08-01,6157.0
103264090,1619228,2019-09-01,7749.0
103264090,1619228,2019-10-01,5603.0
103264090,1619228,2019-11-01,5068.0
103264090,1619228,2019-12-01,6004.0
103264090,1619228,2020-01-01,6221.0
103264090,1619228,2020-02-01,4753.0
103264090,1619228,2020-03-01,9308.0
103264090,1619228,2020-04-01,8557.0
103264090,1619228,2020-05-01,8975.0
103264090,1619228,2020-06-01,6678.0
103264090,1619228,2020-07-01,8062.0
103264090,1619228,2020-08-01,7103.0
103264090,1619228,2020-09-01,6045.0
103264090,1619228,2020-10-01,4548.0
103264090,1619228,2020-11-01,3841.0
103264090,1619228,2020-12-01,5746.0
103264090,1619228,2021-01-01,3672.0
103264090,1619228,2021-02-01,3715.0
103264090,40022636,2016-10-01,114.0
103264090,40022636,2016-11-01,1497.0
103264090,40022636,2016-12-01,1268.0
103264090,40022636,2017-01-01,1621.0
103264090,40022636,2017-02-01,2443.0
103264090,40022636,2017-03-01,1539.0
103264090,40022636,2017-04-01,1991.0
103264090,40022636,2017-05-01,2467.0
103264090,40022636,2017-06-01,1749.0
103264090,40022636,2017-07-01,3530.0
103264090,40022636,2017-08-01,3071.0
103264090,40022636,2017-09-01,3527.0
103264090,40022636,2017-10-01,3659.0
103264090,40022636,2017-11-01,3399.0
103264090,40022636,2017-12-01,3047.0
103264090,40022636,2018-01-01,3043.0
103264090,40022636,2018-02-01,2204.0
103264090,40022636,2018-03-01,2832.0
103264090,40022636,2018-04-01,2679.0
103264090,40022636,2018-05-01,3758.0
103264090,40022636,2018-06-01,2147.0
103264090,40022636,2018-07-01,3602.0
103264090,40022636,2018-08-01,3138.0
103264090,40022636,2018-09-01,2510.0
103264090,40022636,2018-10-01,3626.0
103264090,40022636,2018-11-01,2300.0
103264090,40022636,2018-12-01,2596.0
103264090,40022636,2019-01-01,1881.0
103264090,40022636,2019-02-01,2679.0
103264090,40022636,2019-03-01,3678.0
103264090,40022636,2019-04-01,2796.0
103264090,40022636,2019-05-01,2958.0
103264090,40022636,2019-06-01,1846.0
103264090,40022636,2019-07-01,2462.0
103264090,40022636,2019-08-01,2719.0
103264090,40022636,2019-09-01,2114.0
103264090,40022636,2019-10-01,3164.0
103264090,40022636,2019-11-01,2010.0
103264090,40022636,2019-12-01,2207.0
103264090,40022636,2020-01-01,3115.0
103264090,40022636,2020-02-01,1625.0
103264090,40022636,2020-03-01,2601.0
103264090,40022636,2020-04-01,3096.0
103264090,40022636,2020-05-01,1964.0
103264090,40022636,2020-06-01,2458.0
103264090,40022636,2020-07-01,2406.0
103264090,40022636,2020-08-01,2854.0
103264090,40022636,2020-09-01,2374.0
103264090,40022636,2020-10-01,2131.0
103264090,40022636,2020-11-01,1607.0
103264090,40022636,2020-12-01,2431.0
103264090,40022636,2021-01-01,2325.0
103264090,40022636,2021-02-01,3126.0
103264090,42023714,2016-10-01,960.0
103264090,42023714,2016-11-01,3872.0
103264090,42023714,2016-12-01,5347.0
103264090,42023714,2017-01-01,4016.0
103264090,42023714,2017-02-01,8192.0
103264090,42023714,2017-03-01,5349.0
103264090,42023714,2017-04-01,9033.0
103264090,42023714,2017-05-01,7272.0
103264090,42023714,2017-06-01,4626.0
103264090,42023714,2017-07-01,6680.0
103264090,42023714,2017-08-01,5846.0
103264090,42023714,2017-09-01,8819.0
103264090,42023714,2017-10-01,10024.0
103264090,42023714,2017-11-01,9705.0
103264090,42023714,2017-12-01,8861.0
103264090,42023714,2018-01-01,6874.0
103264090,42023714,2018-02-01,7578.0
103264090,42023714,2018-03-01,4983.0
103264090,42023714,2018-04-01,11683.0
103264090,42023714,2018-05-01,17518.0
103264090,42023714,2018-06-01,7544.0
103264090,42023714,2018-07-01,6514.0
103264090,42023714,2018-08-01,7923.0
103264090,42023714,2018-09-01,12092.0
103264090,42023714,2018-10-01,7035.0
103264090,42023714,2018-11-01,7394.0
103264090,42023714,2018-12-01,8558.0
103264090,42023714,2019-01-01,7599.0
103264090,42023714,2019-02-01,10390.0
103264090,42023714,2019-03-01,14017.0
103264090,42023714,2019-04-01,12140.0
103264090,42023714,2019-05-01,10013.0
103264090,42023714,2019-06-01,7616.0
103264090,42023714,2019-07-01,6874.0
103264090,42023714,2019-08-01,7252.0
103264090,42023714,2019-09-01,10821.0
103264090,42023714,2019-10-01,6914.0
103264090,42023714,2019-11-01,7167.0
103264090,42023714,2019-12-01,9728.0
103264090,42023714,2020-01-01,9008.0
103264090,42023714,2020-02-01,8178.0
103264090,42023714,2020-03-01,13127.0
103264090,42023714,2020-04-01,13124.0
103264090,42023714,2020-05-01,5991.0
103264090,42023714,2020-06-01,6523.0
103264090,42023714,2020-07-01,9707.0
103264090,42023714,2020-08-01,7735.0
103264090,42023714,2020-09-01,7544.0
103264090,42023714,2020-10-01,7477.0
103264090,42023714,2020-11-01,5628.0
103264090,42023714,2020-12-01,10023.0
103264090,42023714,2021-01-01,6462.0
103264090,42023714,2021-02-01,10280.0
103264133,1617388,2016-10-01,519.0
103264133,1617388,2016-11-01,3187.0
103264133,1617388,2016-12-01,3503.0
103264133,1617388,2017-01-01,1440.0
103264133,1617388,2017-02-01,7594.0
103264133,1617388,2017-03-01,4531.0
103264133,1617388,2017-04-01,8822.0
103264133,1617388,2017-05-01,4842.0
103264133,1617388,2017-06-01,5090.0
103264133,1617388,2017-07-01,7312.0
103264133,1617388,2017-08-01,5957.0
103264133,1617388,2017-09-01,10749.0
103264133,1617388,2017-10-01,6197.0
103264133,1617388,2017-11-01,8779.0
103264133,1617388,2017-12-01,8066.0
103264133,1617388,2018-01-01,4563.0
103264133,1617388,2018-02-01,6342.0
103264133,1617388,2018-03-01,7338.0
103264133,1617388,2018-04-01,8787.0
103264133,1617388,2018-05-01,11859.0
103264133,1617388,2018-06-01,5807.0
103264133,1617388,2018-07-01,8376.0
103264133,1617388,2018-08-01,6320.0
103264133,1617388,2018-09-01,10080.0
103264133,1617388,2018-10-01,7335.0
103264133,1617388,2018-11-01,8612.0
103264133,1617388,2018-12-01,7452.0
103264133,1617388,2019-01-01,6072.0
103264133,1617388,2019-02-01,6579.0
103264133,1617388,2019-03-01,7315.0
103264133,1617388,2019-04-01,10413.0
103264133,1617388,2019-05-01,8752.0
103264133,1617388,2019-06-01,5698.0
103264133,1617388,2019-07-01,5925.0
103264133,1617388,2019-08-01,7635.0
103264133,1617388,2019-09-01,9116.0
103264133,1617388,2019-10-01,8639.0
103264133,1617388,2019-11-01,6205.0
103264133,1617388,2019-12-01,8390.0
103264133,1617388,2020-01-01,4006.0
103264133,1617388,2020-02-01,6250.0
103264133,1617388,2020-03-01,6104.0
103264133,1617388,2020-04-01,5106.0
103264133,1617388,2020-05-01,6649.0
103264133,1617388,2020-06-01,10361.0
103264133,1617388,2020-07-01,6041.0
103264133,1617388,2020-08-01,5520.0
103264133,1617388,2020-09-01,6945.0
103264133,1617388,2020-10-01,10670.0
103264133,1617388,2020-11-01,7389.0
103264133,1617388,2020-12-01,8270.0
103264133,1617388,2021-01-01,4654.0
103264133,1617388,2021-02-01,5714.0
103264133,1619228,2016-10-01,1100.0
103264133,1619228,2016-11-01,4743.0
103264133,1619228,2016-12-01,4927.0
103264133,1619228,2017-01-01,3870.0
103264133,1619228,2017-02-01,8942.0
103264133,1619228,2017-03-01,7465.0
103264133,1619228,2017-04-01,10264.0
103264133,1619228,2017-05-01,7691.0
103264133,1619228,2017-06-01,6770.0
103264133,1619228,2017-07-01,5266.0
103264133,1619228,2017-08-01,5867.0
103264133,1619228,2017-09-01,8540.0
103264133,1619228,2017-10-01,11289.0
103264133,1619228,2017-11-01,8582.0
103264133,1619228,2017-12-01,10553.0
103264133,1619228,2018-01-01,7976.0
103264133,1619228,2018-02-01,7665.0
103264133,1619228,2018-03-01,8947.0
103264133,1619228,2018-04-01,11842.0
103264133,1619228,2018-05-01,14062.0
103264133,1619228,2018-06-01,12188.0
103264133,1619228,2018-07-01,8582.0
103264133,1619228,2018-08-01,10023.0
103264133,1619228,2018-09-01,12025.0
103264133,1619228,2018-10-01,9611.0
103264133,1619228,2018-11-01,8677.0
103264133,1619228,2018-12-01,10899.0
103264133,1619228,2019-01-01,7040.0
103264133,1619228,2019-02-01,9917.0
103264133,1619228,2019-03-01,11633.0
103264133,1619228,2019-04-01,13549.0
103264133,1619228,2019-05-01,12019.0
103264133,1619228,2019-06-01,8258.0
103264133,1619228,2019-07-01,9381.0
103264133,1619228,2019-08-01,9168.0
103264133,1619228,2019-09-01,9991.0
103264133,1619228,2019-10-01,8109.0
103264133,1619228,2019-11-01,8494.0
103264133,1619228,2019-12-01,8996.0
103264133,1619228,2020-01-01,7427.0
103264133,1619228,2020-02-01,7909.0
103264133,1619228,2020-03-01,13271.0
103264133,1619228,2020-04-01,12505.0
103264133,1619228,2020-05-01,11745.0
103264133,1619228,2020-06-01,9745.0
103264133,1619228,2020-07-01,9873.0
103264133,1619228,2020-08-01,6073.0
103264133,1619228,2020-09-01,7102.0
103264133,1619228,2020-10-01,8975.0
103264133,1619228,2020-11-01,8970.0
103264133,1619228,2020-12-01,8820.0
103264133,1619228,2021-01-01,5746.0
103264133,1619228,2021-02-01,10035.0
103264133,40022636,2016-10-01,184.0
103264133,40022636,2016-11-01,1833.0
103264133,40022636,2016-12-01,1980.0
103264133,40022636,2017-01-01,2316.0
103264133,40022636,2017-02-01,2872.0
103264133,40022636,2017-03-01,3511.0
103264133,40022636,2017-04-01,3307.0
103264133,40022636,2017-05-01,3440.0
103264133,40022636,2017-06-01,2696.0
103264133,40022636,2017-07-01,4914.0
103264133,40022636,2017-08-01,4437.0
103264133,40022636,2017-09-01,4809.0
103264133,40022636,2017-10-01,5189.0
103264133,40022636,2017-11-01,5337.0
103264133,40022636,2017-12-01,4885.0
103264133,40022636,2018-01-01,3849.0
103264133,40022636,2018-02-01,3039.0
103264133,40022636,2018-03-01,3778.0
103264133,40022636,2018-04-01,5536.0
103264133,40022636,2018-05-01,6840.0
103264133,40022636,2018-06-01,3847.0
103264133,40022636,2018-07-01,5074.0
103264133,40022636,2018-08-01,4605.0
103264133,40022636,2018-09-01,5260.0
103264133,40022636,2018-10-01,5549.0
103264133,40022636,2018-11-01,4240.0
103264133,40022636,2018-12-01,4699.0
103264133,40022636,2019-01-01,3072.0
103264133,40022636,2019-02-01,3701.0
103264133,40022636,2019-03-01,5299.0
103264133,40022636,2019-04-01,4652.0
103264133,40022636,2019-05-01,5398.0
103264133,40022636,2019-06-01,3377.0
103264133,40022636,2019-07-01,4457.0
103264133,40022636,2019-08-01,4471.0
103264133,40022636,2019-09-01,4163.0
103264133,40022636,2019-10-01,4642.0
103264133,40022636,2019-11-01,3395.0
103264133,40022636,2019-12-01,4279.0
103264133,40022636,2020-01-01,4046.0
103264133,40022636,2020-02-01,3095.0
103264133,40022636,2020-03-01,4769.0
103264133,40022636,2020-04-01,5350.0
103264133,40022636,2020-05-01,3142.0
103264133,40022636,2020-06-01,4219.0
103264133,40022636,2020-07-01,3657.0
103264133,40022636,2020-08-01,3696.0
103264133,40022636,2020-09-01,3662.0
103264133,40022636,2020-10-01,3390.0
103264133,40022636,2020-11-01,3156.0
103264133,40022636,2020-12-01,3491.0
103264133,40022636,2021-01-01,3440.0
103264133,40022636,2021-02-01,4770.0
103264133,42023714,2016-10-01,1154.0
103264133,42023714,2016-11-01,5346.0
